name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Kiwi fruit Juice Monthly Membership","Exotics",4500,5625,"250ml",100,"https://dukaan.b-cdn.net/700x700/webp/media/1f6c43dc-8db3-4f3a-8134-73b1be817439.png","Indulge in the vibrant taste of nature with our Kiwi Fruit Juice Monthly Membership! Experience the zesty flavor and luscious health benefits of fresh kiwi juice delivered right to your door each month. Our premium quality juice is cold-pressed to preserve the nutrients and packed with antioxidants that support a healthy lifestyle. Whether you enjoy it as a refreshing drink on a sunny day or as a delicious addition to your smoothies, you'll love the convenience and quality this membership brings. Sign up today to make your wellness journey a little sweeter and a lot more enjoyable!- 🍏 Freshly squeezed kiwi juice, packed with vitamins and antioxidants!- 🚚 Convenient monthly delivery right to your doorstep!- 🌱 Sustainably sourced fruits, ensuring top quality!- 🥤 Perfect for smoothies, cocktails, or drinking on its own!- 💚 Join a community of kiwi lovers and embrace a healthier lifestyle!","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""250ml"",""price"":4500,""stock"":50},{""weight"":""350ml"",""price"":5500,""stock"":50}]"
"Dragon fruit Juice Monthly Membership","Exotics",4500,5625,"250ml",100,"https://dukaan.b-cdn.net/700x700/webp/media/1108e2a1-8e9f-41ab-bfc2-a8dd10c67a29.png","Introducing the Dragon Fruit Juice Monthly Membership – a delicious and refreshing way to nourish your body with the vibrant health benefits of dragon fruit! This unique membership delivers a perfectly blended, all-natural juice straight to your door every month, crafted from the ripest and freshest dragon fruits. Rich in antioxidants, vitamins, and minerals, our juice enhances your wellness routine while tantalizing your taste buds. One sip, and you’ll be enchanted by the exotic flavor and invigorating burst of nutrition that only dragon fruit can offer!- 🍹 Monthly deliveries of fresh, organic dragon fruit juice - 🌱 Packed with vitamins and antioxidants for a health boost - 😋 Unique tropical flavor that excites your palate - 💧 Hydrating and refreshing – perfect for any time of day - 🌟 Convenient subscription service for hassle-free wellness!","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""250ml"",""price"":4500,""stock"":50},{""weight"":""350ml"",""price"":5500,""stock"":50}]"
"Avocado shake Monthly Membership","Vegetables",6000,7500,"250ml",100,"https://dukaan.b-cdn.net/700x700/webp/media/b81af8bf-b4a5-4826-aa72-625082bec192.png","Indulge in the creamy goodness of nature with our Avocado Shake Monthly Membership! Designed for avocado lovers, this exclusive subscription allows you to indulge in your favorite health shakes without the hassle. Each month, you'll receive a curated selection of our scrumptious avocado shakes, perfectly blended to provide you with all the nutrients your body craves. Expertly crafted for taste and health, our shakes are rich in healthy fats, packed with vitamins, and sure to energize your day. Embrace a lifestyle of delicious wellness and let each sip transport you to your personal paradise!- 🥑 **Health Benefits galore!** Packed with vitamins, minerals, and healthy fats.- 🍵 **Convenience at your doorstep!** Monthly deliveries so you never run out.- 🌱 **Natural ingredients only!** Each shake is made from the freshest, high-quality avocados.- 💚 **Versatile taste!** Enjoy on its own, as a meal replacement, or post-workout boost.Join our Avocado Shake Monthly Membership today and drink your way to a healthier you!","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""250ml"",""price"":6000,""stock"":50},{""weight"":""350ml"",""price"":7000,""stock"":50}]"
"Dates khajoor","Exotics",250,313,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/7282d97b-5687-46e9-8e32-4a750867a9ce.jpg","Farm fresh Dates khajoor sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":250,""stock"":50}]"
"Temarind इमली","Exotics",160,200,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/a3f73256-90f9-409a-85c8-0bb8413c7042.jpg","Farm fresh Temarind इमली sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":160,""stock"":50}]"
"Dragon fruit/ड्रैगन फल","Exotics",130,163,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/463436af-7e9b-4d5d-a782-f374d17a489e.jpg","Farm fresh Dragon fruit/ड्रैगन फल sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":130,""stock"":50}]"
"Mushroom/ मशरूम","Exotics",70,88,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__a869b2ee-185d-4af9-ba43-1ea5e7377c31.jpg","Farm fresh Mushroom/ मशरूम sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":70,""stock"":50}]"
"Celery/ अजवायन","Exotics",130,163,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/celery.jpg","Farm fresh Celery/ अजवायन sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":130,""stock"":50}]"
"Ginger /Adrak अदरक","Vegetables",80,100,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__d520075d-10e8-4067-b01f-442727850d27.jpg","Farm fresh Ginger /Adrak अदरक sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":80,""stock"":50},{""weight"":""1kg"",""price"":155,""stock"":50},{""weight"":""250"",""price"":45,""stock"":50}]"
"Bottle Gourd /Lokee -लौकी","Vegetables",35,44,"1 pice",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__2c98f4b1-6663-4bc5-9168-e8c16f19b04c.jpg","Weight around 400 gm to 600gm","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 pice"",""price"":35,""stock"":50}]"
"Sponge Gourd /Gilki - गिल्की","Vegetables",30,38,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/sponge-gourd.png","Farm fresh Sponge Gourd /Gilki - गिल्की sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":30,""stock"":50},{""weight"":""250gm"",""price"":18,""stock"":50},{""weight"":""1kg"",""price"":50,""stock"":50}]"
"Banana ( केला )","Fruits",70,88,"1kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/banana-robusta-pachabale.png","1kg Banana","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1kg"",""price"":70,""stock"":50}]"
"Potato/Aaloo -आल���","Vegetables",20,25,"1kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/potato.png","Farm fresh Potato/Aaloo -आल��� sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1kg"",""price"":20,""stock"":50},{""weight"":""5kg"",""price"":95,""stock"":50}]"
"Capsicum/shimala mirch - शिमला मिर्च","Vegetables",60,75,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/capsicum.png","Farm fresh Capsicum/shimala mirch - शिमला मिर्च sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":60,""stock"":50},{""weight"":""250gm"",""price"":35,""stock"":50},{""weight"":""1kg"",""price"":110,""stock"":50}]"
"Zucchini Yellow/तोरी पीला Toree Peela","Exotics",90,113,"250gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/zucchini-yellow.png","Farm fresh Zucchini Yellow/तोरी पीला Toree Peela sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""250gm"",""price"":90,""stock"":50},{""weight"":""500gm"",""price"":170,""stock"":50},{""weight"":""1kg"",""price"":320,""stock"":50}]"
"Tomato Hybrid/tamaatar -टमाटर","Vegetables",25,31,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__123cd1df-8c0f-4d1d-b33a-6d6094f8444e.jpg","Farm fresh Tomato Hybrid/tamaatar -टमाटर sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":25,""stock"":50},{""weight"":""1kg"",""price"":45,""stock"":50}]"
"Mushroom Packet/मशरूम पैकेट","Exotics",70,88,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/mushroom-packet.jpg","Farm fresh Mushroom Packet/मशरूम पैकेट sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":70,""stock"":50}]"
"Apple/सेब Seb","Fruits",199,249,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/apple-fuji.jpg","Farm fresh Apple/सेब Seb sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":199,""stock"":50}]"
"Apple Green/हरा सेब Hara Seb","Exotics",350,438,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__b9803c39-ffba-455b-b7f2-8077aafd7144.jpg","Farm fresh Apple Green/हरा सेब Hara Seb sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":350,""stock"":50}]"
"Cauliflower With Leaf/Ful Gobhee -फूल गोभी","Vegetables",90,113,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__55208a36-a091-4b53-ac2a-88ad0b61e231.jpg","Weight around 400 to 600gm","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":90,""stock"":50}]"
"ice burg - /गोभी - चीनी gobhee","Exotics",100,125,"1",100,"https://dukaan.b-cdn.net/700x700/webp/media/31737f50-17c8-421b-83ce-293e78aca3bb.jpg","Farm fresh ice burg - /गोभी - चीनी gobhee sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1"",""price"":100,""stock"":50},{""weight"":""2"",""price"":160,""stock"":50}]"
"Beans French/Sem ki fali -सेम की फली","Vegetables",95,119,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__11f3b524-1955-4f9d-9a82-4bcdc4d378ea.jpg","Farm fresh Beans French/Sem ki fali -सेम की फली sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":95,""stock"":50},{""weight"":""1000gm"",""price"":185,""stock"":50}]"
"Zucchini Green/तोरी हरा Toree Hara","Exotics",90,113,"250gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/zucchini-green.png","Farm fresh Zucchini Green/तोरी हरा Toree Hara sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""250gm"",""price"":90,""stock"":50},{""weight"":""500gm"",""price"":170,""stock"":50},{""weight"":""1kg"",""price"":320,""stock"":50}]"
"Cherry Tomatoes/चैरी टमाटर","Exotics",120,150,"1",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__01b023ce-4874-4912-8f5a-f54cfd8bf841.jpg","Farm fresh Cherry Tomatoes/चैरी टमाटर sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1"",""price"":120,""stock"":50},{""weight"":""2"",""price"":200,""stock"":50}]"
"Cabbage - Purple/पत्ता गोभी - बैंगनी Patta Gobhee","Exotics",180,225,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__6be09ef6-165f-46a1-8041-7e68c8e134d0.jpg","Farm fresh Cabbage - Purple/पत्ता गोभी - बैंगनी Patta Gobhee sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":180,""stock"":50}]"
"Avocado/ एवोकाडो","Exotics",300,375,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__cdb15161-4017-44d2-948f-ebc5ee89a62e.jpg","Farm fresh Avocado/ एवोकाडो sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":300,""stock"":50}]"
"Sweet Potato / Sakarkand -शकरकंद","Vegetables",25,31,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__ca51680f-408d-4cc6-a826-0444e5666864.jpg","Farm fresh Sweet Potato / Sakarkand -शकरकंद sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":25,""stock"":50}]"
"Beans Cowpea/Barbati - बरबटी","Vegetables",100,125,"1kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/beans-cowpea.png","Farm fresh Beans Cowpea/Barbati - बरबटी sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1kg"",""price"":100,""stock"":50},{""weight"":""500"",""price"":60,""stock"":50},{""weight"":""250"",""price"":33,""stock"":50}]"
"Sweet Corn/स्वीट कॉर्न","Exotics",12,15,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/sweet-corn.png","Farm fresh Sweet Corn/स्वीट कॉर्न sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":12,""stock"":50}]"
"Ladies finger (Okra)/ Bhindi - भिंडी","Vegetables",28,35,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__9acd80c4-2d66-4845-9cd9-35574eeea6e9.jpg","Farm fresh Ladies finger (Okra)/ Bhindi - भिंडी sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":28,""stock"":50},{""weight"":""1000gm"",""price"":50,""stock"":50}]"
"Broccoli/ ब्रॉकली","Exotics",160,200,"250gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__6d015b42-7d49-42b6-894d-dc68dec628c7.jpg","per lice weight 350-600gm","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""250gm"",""price"":160,""stock"":50},{""weight"":""500gm"",""price"":300,""stock"":50},{""weight"":""1kg"",""price"":500,""stock"":50}]"
"Parsley/अजमोद Ajamod","Exotics",100,125,"250gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/parsley.png","Farm fresh Parsley/अजमोद Ajamod sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""250gm"",""price"":100,""stock"":50},{""weight"":""500gm"",""price"":180,""stock"":50},{""weight"":""1kg"",""price"":350,""stock"":50}]"
"Colocasia / Arbi -अरबी","Vegetables",25,31,"250gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/colocasia-arbi.png","Farm fresh Colocasia / Arbi -अरबी sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""250gm"",""price"":25,""stock"":50},{""weight"":""500gm"",""price"":50,""stock"":50}]"
"Onion/pyaaz - प्याज़ Big","Vegetables",95,119,"5kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/onion.png","Farm fresh Onion/pyaaz - प्याज़ Big sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""5kg"",""price"":95,""stock"":50},{""weight"":""1kg"",""price"":20,""stock"":50}]"
"Kiwi/कीवी","Exotics",170,213,"3pice",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__68fcc5c1-4e27-4cfb-923b-732ec28e3c9f.jpg","Farm fresh Kiwi/कीवी sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""3pice"",""price"":170,""stock"":50},{""weight"":""4pice"",""price"":220,""stock"":50}]"
"Spinach / Palak पालक","Vegetables",50,63,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/spinach-palak.png","Farm fresh Spinach / Palak पालक sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":50,""stock"":50}]"
"Mint Leaves (पोदीना के पत्ते)","Vegetables",30,38,"small",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/mint-leaves.png","Farm fresh Mint Leaves (पोदीना के पत्ते) sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""small"",""price"":30,""stock"":50},{""weight"":""medium"",""price"":50,""stock"":50}]"
"Cabbage/patta gobhee - पत्ता गोभी","Dairy & Staples",40,50,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/cabbage-500-600gm.png","Farm fresh Cabbage/patta gobhee - पत्ता गोभी sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":40,""stock"":50}]"
"Orange Imported/ संतरा Santara","Exotics",200,250,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__a9fc01c5-aedc-41e2-9a1f-b3fbea733905.jpg","Farm fresh Orange Imported/ संतरा Santara sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":200,""stock"":50}]"
"Carrot/gajar -गाजर","Vegetables",42,53,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__e242ae21-1865-4ea9-b6da-7fd063a24629.jpg","Farm fresh Carrot/gajar -गाजर sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":42,""stock"":50},{""weight"":""1kg"",""price"":70,""stock"":50}]"
"Garlic/lahasun लहसुन","Vegetables",350,438,"1000gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/garlic.png","Farm fresh Garlic/lahasun लहसुन sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1000gm"",""price"":350,""stock"":50},{""weight"":""new 1kg"",""price"":250,""stock"":50},{""weight"":""500gm"",""price"":130,""stock"":50},{""weight"":""250gm"",""price"":70,""stock"":50}]"
"Pumpkin /kaddoo कद्��ू","Vegetables",40,50,"1kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/pumpkin-green.png","Farm fresh Pumpkin /kaddoo कद्��ू sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1kg"",""price"":40,""stock"":50},{""weight"":""500gm"",""price"":28,""stock"":50}]"
"Bitter Gourd /karela -करेला","Vegetables",27,34,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/bitter-gourd-small.jpg","Farm fresh Bitter Gourd /karela -करेला sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":27,""stock"":50},{""weight"":""1000gm"",""price"":50,""stock"":50}]"
"Brinjal- Small Purple/baigan -बैगन","Vegetables",20,25,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/brinjal-small-purple.jpg","Farm fresh Brinjal- Small Purple/baigan -बैगन sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":20,""stock"":50}]"
"Coccinia / Kundru/ Ivy gourd","Vegetables",35,44,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/coccinia-kundru-ivy-gourd.jpg","Farm fresh Coccinia / Kundru/ Ivy gourd sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":35,""stock"":50},{""weight"":""1kh"",""price"":66,""stock"":50},{""weight"":""250gm"",""price"":19,""stock"":50}]"
"Brinjal- Small Green/baigan -बैगन","Vegetables",20,25,"500gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/brinjal-small-green.png","Farm fresh Brinjal- Small Green/baigan -बैगन sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""500gm"",""price"":20,""stock"":50},{""weight"":""1kh"",""price"":36,""stock"":50}]"
"Curry Leaves /करी पत्ते","Vegetables",50,63,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/curry-leaves.jpg","Farm fresh Curry Leaves /करी पत्ते sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":50,""stock"":50}]"
"Amla/ Gooseberry - ��मला","Vegetables",25,31,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/amla-gooseberry.png","Farm fresh Amla/ Gooseberry - ��मला sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":25,""stock"":50}]"
"Baby Onion/Pyaaj -प्याज","Vegetables",80,100,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__eb8253be-cb37-45c4-b84f-3f2bbd6ae9bd.jpg","Farm fresh Baby Onion/Pyaaj -प्याज sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":80,""stock"":50}]"
"Pineapple/���नन्नास Anannaas","Fruits",120,150,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/pineapple.png","Farm fresh Pineapple/���नन्नास Anannaas sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":120,""stock"":50}]"
"Tomato desi/ टमाटर देसी","Vegetables",90,113,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__94f12de0-ca4a-490d-83d2-eef6ef38ed71.jpg","Farm fresh Tomato desi/ टमाटर देसी sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Keep refrigerated in mesh bag","[{""weight"":""1 kg"",""price"":90,""stock"":50}]"
"Lettuce /सलाद पत्ता Salaad Patta","Exotics",150,188,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/lettuce.jpg","Farm fresh Lettuce /सलाद पत्ता Salaad Patta sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":150,""stock"":50}]"
"Papaya/पपीता Papeeta","Fruits",70,88,"small approx 700-1200gm",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__e34af53d-9180-438e-92dd-875e6f06f8f1.jpg","weight around 750gm-950gm","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""small approx 700-1200gm"",""price"":70,""stock"":50},{""weight"":""big approx 1200gm-1600gm"",""price"":90,""stock"":50}]"
"Coconut Water / नारियल पानी nariyal pani online","Fruits",65,81,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/tender-coconut.png","Farm fresh Coconut Water / नारियल पानी nariyal pani online sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":65,""stock"":50}]"
"Banana Leaf/केले का पत्ता Kele ka Patta","Fruits",5,6,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__2529a858-95cd-4984-aefa-b7d6e982fe1a.jpg","Farm fresh Banana Leaf/केले का पत्ता Kele ka Patta sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":5,""stock"":50}]"
"Pomegranate /अनार Anar","Fruits",250,313,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__adcf8b73-b3c6-4eee-8c24-364dc1b4820a.jpg","Farm fresh Pomegranate /अनार Anar sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":250,""stock"":50}]"
"Baby Corn","Exotics",70,88,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/master/products/product__1e50e602-e066-4e9f-99a3-f826867abd8f.jpg","Farm fresh Baby Corn sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Farm to Doorstep (KisaanRiksha Partner Sourced)","Store in cool dry place","[{""weight"":""1 kg"",""price"":70,""stock"":50}]"
