name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Basket 2","Vegetables",1500,1875,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Basket800X800_25019264-bf2f-4ec2-b248-701d3781fdf2.png?v=1666347283","Orange 1kg, Guava 1kg, Apple Kashmiri 1kg, Pear Imp. 1kg, Sharifa 700g, Mango Perry 600g, Grapes Green 500g,...","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":1500,""stock"":50}]"
"Khira Normal","Vegetables",50,30,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Kakdi-Cucumber-Green_1_cebd8f73-56e7-4a3c-8b01-171fb7cf77a3.jpg?v=1690526840","Premium farm-fresh Khira Normal. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50}]"
"Shakarkandi (Sweet Potato)","Vegetables",95,48,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/shakarkandi_b360c2f5-94a1-4267-a22e-ef49e24dbd32.jpg?v=1690526902","Premium farm-fresh Shakarkandi (Sweet Potato). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":95,""stock"":50}]"
"Avocado Imported 1 pcs","Vegetables",130,163,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/0276-2020-07-24_e5e8b1c3-399f-45d9-82d3-4676fb442743.png?v=1690526915","Premium farm-fresh Avocado Imported 1 pcs. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":130,""stock"":50}]"
"Raw Mango","Fruits",90,60,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ramkela.jpg?v=1646459514","About Product The raw mango is commonly green in color and is highly appreciated for its nutritional value. They are outstanding suppliers of Vitamin C, which is relatively more than ripe mangoes. Raw mangoes are tangy in taste and have a tempting ar...","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":90,""stock"":50},{""weight"":""1kg"",""price"":180,""stock"":50},{""weight"":""2kg"",""price"":360,""stock"":50}]"
"Fps Dft Badam Big","Fruits",750,0,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Badambig_22700ad9-a24e-4b86-9ab0-e6d11f3d4097.jpg?v=1690527804","Premium farm-fresh Fps Dft Badam Big. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":750,""stock"":50}]"
"Jimikand (Yam)","Vegetables",60,50,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Jimikand.jpg?v=1646296080","Premium farm-fresh Jimikand (Yam). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":60,""stock"":50},{""weight"":""1kg"",""price"":120,""stock"":50},{""weight"":""2kg"",""price"":240,""stock"":50}]"
"Parsely","Vegetables",45,55,"100gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/shin_c4c07d02-9be6-402b-a021-a38b4530154b.jpg?v=1646736818","Premium farm-fresh Parsely. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""100gm"",""price"":45,""stock"":50},{""weight"":""200gm"",""price"":90,""stock"":50},{""weight"":""300gm"",""price"":135,""stock"":50}]"
"Avocado Imported","Exotics",300,239,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/0276-2020-07-24_e5e8b1c3-399f-45d9-82d3-4676fb442743.png?v=1690526915","Premium farm-fresh Avocado Imported. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":300,""stock"":50},{""weight"":""1kg"",""price"":600,""stock"":50}]"
"Dragon Fruit","Exotics",110,140,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/DragonFruit.jpg?v=1641900945","Premium farm-fresh Dragon Fruit. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":110,""stock"":50}]"
"Apple Royal Gala","Fruits",180,130,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/AppleRoyalGala_png.webp?v=1651472951","Premium farm-fresh Apple Royal Gala. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":180,""stock"":50},{""weight"":""1kg"",""price"":360,""stock"":50},{""weight"":""2kg"",""price"":720,""stock"":50}]"
"Kinley Water 1ltr","Vegetables",20,20,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/KinleyWater1ltr.jpg?v=1643804613","Premium farm-fresh Kinley Water 1ltr. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":20,""stock"":50}]"
"Shakarkandi (Sweet Potato)","Vegetables",95,48,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/shakarkandi.jpg?v=1642417518","Premium farm-fresh Shakarkandi (Sweet Potato). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":95,""stock"":50},{""weight"":""1kg"",""price"":190,""stock"":50},{""weight"":""2kg"",""price"":380,""stock"":50}]"
"Elaichi Kela (banana Small)","Fruits",225,225,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ElaichiKela_bananaSmall.jpg?v=1642501980","Premium farm-fresh Elaichi Kela (banana Small). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":225,""stock"":50}]"
"Honey Dew Melon","Fruits",120,95,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/honeudew.jpg?v=1646231042","Premium farm-fresh Honey Dew Melon. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1kg"",""price"":120,""stock"":50},{""weight"":""2kg"",""price"":240,""stock"":50},{""weight"":""3kg"",""price"":360,""stock"":50}]"
"Orange Mandarin","Fruits",380,280,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/orangemandarin-freshproduce-1024x1024_1.jpg?v=1642261522","Premium farm-fresh Orange Mandarin. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":380,""stock"":50}]"
"Anaar Extra Large","Fruits",390,475,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/AnaarExtraLarge.jpg?v=1641458205","Premium farm-fresh Anaar Extra Large. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1kg"",""price"":390,""stock"":50},{""weight"":""2kg"",""price"":780,""stock"":50}]"
"Kale","Exotics",88,138,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Kale.jpg?v=1642152057","Premium farm-fresh Kale. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""250gm"",""price"":88,""stock"":50}]"
"Yakult Pack Of 5","Dairy & Staples",90,90,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/YakultLightPackOf5pc_e995d3ad-153b-4ea7-9af5-491c24f974de.jpg?v=1645089041","Premium farm-fresh Yakult Pack Of 5. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":90,""stock"":50}]"
"bok choy","Exotics",130,150,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Bok_Choy.jpg?v=1641554226","Premium farm-fresh bok choy. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":130,""stock"":50},{""weight"":""1kg"",""price"":260,""stock"":50},{""weight"":""2kg"",""price"":520,""stock"":50}]"
"Malta Imp","Fruits",98,80,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/MaltaImp.jpg?v=1643623998","Premium farm-fresh Malta Imp. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":98,""stock"":50},{""weight"":""1kg"",""price"":195,""stock"":50},{""weight"":""2kg"",""price"":390,""stock"":50}]"
"Apple  Green Imp","Fruits",175,130,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/AppleGreenImp.jpg?v=1641469190","Premium farm-fresh Apple  Green Imp. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":175,""stock"":50},{""weight"":""1kg"",""price"":350,""stock"":50},{""weight"":""2kg"",""price"":700,""stock"":50}]"
"Kinley Water 500ml","Vegetables",10,10,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/kinleywater500ml.jpg?v=1643805015","Premium farm-fresh Kinley Water 500ml. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":10,""stock"":50}]"
"Medjoul Natural Dates 500gm","Fruits",950,1100,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/dates.jpg?v=1644925085","Premium farm-fresh Medjoul Natural Dates 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":950,""stock"":50}]"
"Raw Papaya","Fruits",40,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/green-papaya-201706_1.jpg?v=1642398393","Premium farm-fresh Raw Papaya. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":40,""stock"":50},{""weight"":""1kg"",""price"":80,""stock"":50},{""weight"":""2kg"",""price"":160,""stock"":50}]"
"Green Onion","Vegetables",53,38,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GreenOnion.jpg?v=1646296372","Premium farm-fresh Green Onion. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":53,""stock"":50},{""weight"":""500gm"",""price"":105,""stock"":50},{""weight"":""1kg"",""price"":210,""stock"":50}]"
"Fps Dft Anjeer","Fruits",1250,1900,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Anjeer_ee06dd99-dc6a-4e9a-bebc-d561b902767c.jpg?v=1690527805","Premium farm-fresh Fps Dft Anjeer. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""500gm"",""price"":1250,""stock"":50}]"
"Fps Dft Kishmish Long 500gm","Fruits",450,450,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/product_30_301_6954ffcb-4456-4d6f-83dc-8b048f631cbe.jpg?v=1690527789","Premium farm-fresh Fps Dft Kishmish Long 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 kg"",""price"":450,""stock"":50}]"
"Broccoli","Exotics",90,75,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Broccoli.jpg?v=1641640291","Premium farm-fresh Broccoli. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""250gm"",""price"":90,""stock"":50},{""weight"":""500gm"",""price"":180,""stock"":50},{""weight"":""1kg"",""price"":360,""stock"":50}]"
"Salad Pata Red","Vegetables",108,209,"300gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/salad-pata-red-freshproduceshoppe-1024x1024_1.jpg?v=1642399985","Premium farm-fresh Salad Pata Red. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""300gm"",""price"":108,""stock"":50},{""weight"":""600gm"",""price"":216,""stock"":50},{""weight"":""1kg"",""price"":360,""stock"":50}]"
"Grapes Red Imported","Fruits",149,138,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GrapesRedImp.jpg?v=1641981610","Premium farm-fresh Grapes Red Imported. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""250gm"",""price"":149,""stock"":50},{""weight"":""500gm"",""price"":298,""stock"":50},{""weight"":""1kg"",""price"":595,""stock"":50}]"
"White Onion","Vegetables",210,80,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/whiteonion.jpg?v=1643634982","Premium farm-fresh White Onion. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1kg"",""price"":210,""stock"":50}]"
"Dry Fruit Basket Plate","Vegetables",990,990,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Pista500gm.jpg?v=1666340521","Roasted Pista 500Gms Plate -1...","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1 kg"",""price"":990,""stock"":50}]"
"Walnut 500g","Fruits",1050,890,"1pkt",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/wlnut.jpg?v=1665892764","Premium farm-fresh Walnut 500g. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1pkt"",""price"":1050,""stock"":50},{""weight"":""2pkt"",""price"":2100,""stock"":50},{""weight"":""3pkt"",""price"":3150,""stock"":50}]"
"Blueberry","Exotics",260,360,"1pkt",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Blueberry.jpg?v=1646281692","Premium farm-fresh Blueberry. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1pkt"",""price"":260,""stock"":50}]"
"Pineapple","Fruits",180,160,"1 Pcs",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/pineapple-queen-1-pc-0-20201119_1.jpg?v=1642264484","Premium farm-fresh Pineapple. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1 Pcs"",""price"":180,""stock"":50},{""weight"":""2 pcs"",""price"":360,""stock"":50},{""weight"":""3 pcs"",""price"":540,""stock"":50}]"
"Tori","Vegetables",50,30,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/tori.jpg?v=1642242966","Premium farm-fresh Tori. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50},{""weight"":""1kg"",""price"":100,""stock"":50}]"
"Matar (Green Peas)","Vegetables",56,113,"250g",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/green-peas-500x500_1.jpg?v=1642230979","Premium farm-fresh Matar (Green Peas). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":56,""stock"":50},{""weight"":""500g"",""price"":140,""stock"":50},{""weight"":""1kg"",""price"":280,""stock"":50}]"
"Palak","Vegetables",150,50,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/1515419-01.jpg?v=1642262466","Premium farm-fresh Palak. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""1kg"",""price"":150,""stock"":50},{""weight"":""2kg"",""price"":300,""stock"":50},{""weight"":""3kg"",""price"":450,""stock"":50}]"
"Mushroom Box","Exotics",70,50,"1box",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/1615630141388_variant_5c80d9cad8b2f755a2d44035_1_1.jpg?v=1642237216","Premium farm-fresh Mushroom Box. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1box"",""price"":70,""stock"":50}]"
"Kundru","Vegetables",45,55,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ivy-gourd-500x500_1.jpg?v=1642151390","Premium farm-fresh Kundru. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":45,""stock"":50},{""weight"":""1kg"",""price"":90,""stock"":50},{""weight"":""2kg"",""price"":180,""stock"":50}]"
"Ginger New","Vegetables",70,33,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GingerNew.jpg?v=1646299752","Premium farm-fresh Ginger New. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":70,""stock"":50},{""weight"":""500g"",""price"":140,""stock"":50},{""weight"":""1kg"",""price"":280,""stock"":50}]"
"Dhaniya","Vegetables",38,38,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Coriander_Dhaniya_1.jpg?v=1641976599","Premium farm-fresh Dhaniya. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":38,""stock"":50},{""weight"":""500gm"",""price"":75,""stock"":50},{""weight"":""1kg"",""price"":150,""stock"":50}]"
"Shimla Mirch (Capsicum)","Vegetables",30,30,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Capsicum-750x750_1.jpg?v=1642416876","Premium farm-fresh Shimla Mirch (Capsicum). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":30,""stock"":50},{""weight"":""500gm"",""price"":60,""stock"":50},{""weight"":""1kg"",""price"":120,""stock"":50}]"
"Paneer","Vegetables",123,90,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Paneer.jpg?v=1644672587","Premium farm-fresh Paneer. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":123,""stock"":50}]"
"Banana","Fruits",24,39,"250g",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/depositphotos_19049353-stock-photo-fruit_1.jpg?v=1641545342","Premium farm-fresh Banana. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":24,""stock"":50}]"
"Zuchini Green","Vegetables",78,75,"300Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Zucchinigrn.jpg?v=1642233306","Premium farm-fresh Zuchini Green. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""300Gms"",""price"":78,""stock"":50},{""weight"":""600gm"",""price"":156,""stock"":50},{""weight"":""1.2gm"",""price"":312,""stock"":50}]"
"Tomato Desi","Vegetables",13,38,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/TomatoDesi.jpg?v=1641299502","Premium farm-fresh Tomato Desi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250gm"",""price"":13,""stock"":50},{""weight"":""500g"",""price"":25,""stock"":50},{""weight"":""1kg"",""price"":50,""stock"":50}]"
"Onion","Vegetables",38,19,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Onion.jpg?v=1641299205","Premium farm-fresh Onion. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":38,""stock"":50},{""weight"":""1kg"",""price"":75,""stock"":50},{""weight"":""2kg"",""price"":150,""stock"":50}]"
"Loki Long","Vegetables",50,25,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/loki-long-freshproduceshoppe-1024x1024_1.jpg?v=1642154522","Premium farm-fresh Loki Long. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50},{""weight"":""1kg"",""price"":100,""stock"":50}]"
"Lemon","Vegetables",53,33,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Nimbu.jpg?v=1646295775","Premium farm-fresh Lemon. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250Gms"",""price"":53,""stock"":50},{""weight"":""500Gms"",""price"":105,""stock"":50},{""weight"":""1Kg"",""price"":210,""stock"":50}]"
"Lasan Desi","Vegetables",70,45,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/garlic-desi-1024x1024_1.jpg?v=1642151823","Premium farm-fresh Lasan Desi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250Gms"",""price"":70,""stock"":50},{""weight"":""500gm"",""price"":140,""stock"":50},{""weight"":""1kg"",""price"":280,""stock"":50}]"
"Cauliflower","Vegetables",75,70,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/h1018g16207257715328.jpg?v=1641798030","Premium farm-fresh Cauliflower. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":75,""stock"":50},{""weight"":""1kg"",""price"":150,""stock"":50},{""weight"":""2kg"",""price"":300,""stock"":50}]"
"Chukander","Vegetables",45,35,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/vFUqmU4J_400x400_1.jpg?v=1641640288","Premium farm-fresh Chukander. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":45,""stock"":50}]"
"Arbi","Vegetables",60,48,"500Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/arbi-600x600-500x500.png?v=1641538546","Premium farm-fresh Arbi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500Gms"",""price"":60,""stock"":50}]"
"Amla","Vegetables",70,40,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/amla-fresh-3.jpg?v=1641460181","Premium farm-fresh Amla. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250Gms"",""price"":70,""stock"":50},{""weight"":""500gm"",""price"":140,""stock"":50},{""weight"":""1kg"",""price"":280,""stock"":50}]"
"Potato (Aloo)","Vegetables",20,19,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/AlooNew.jpg?v=1646297339","Premium farm-fresh Potato (Aloo). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":20,""stock"":50},{""weight"":""1kg"",""price"":40,""stock"":50},{""weight"":""2kg"",""price"":80,""stock"":50}]"
"Khira Banglore","Vegetables",50,45,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/1638945566865_variant_5bffa3317978096c909f650a_1_1.jpg?v=1642071882","Premium farm-fresh Khira Banglore. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Keep refrigerated in vegetable crisper","[{""weight"":""500gm"",""price"":50,""stock"":50},{""weight"":""1kg"",""price"":100,""stock"":50},{""weight"":""2kg"",""price"":200,""stock"":50}]"
"Papita","Fruits",95,85,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/PapayaRipe_394x_1.jpg?v=1642262585","Premium farm-fresh Papita. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Farm Fresh Direct Sourcing (FPS Partner Network)","Store in cool, dry place","[{""weight"":""1kg"",""price"":95,""stock"":50}]"
